QuestionId,ClusterId
2560,19
2560,19
2560,19
2560,19
2560,19
2560,6
2560,19
2560,19
2560,6
2560,19
2560,19
2560,12
2560,10
2560,12
2560,19
2560,19
2560,12
2560,19
2560,19
2560,19
2560,19
2560,12
2560,19
2560,19
2560,19
2560,19
2560,19
2560,10
2560,19
2560,10
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,12
2560,19
2560,19
2560,12
2560,19
2560,12
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,12
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,12
2560,12
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,12
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,19
2560,12
2560,19
2560,19
2560,19
2560,6
2560,19
2560,12
2560,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,1
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,10
1001000,19
1001000,12
1001000,19
1001000,1
1001000,6
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,19
1001000,19
1001000,1
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,6
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,12
1001000,2
1001000,3
1001000,4
1001000,5
1001000,8
1001000,9
1001000,10
1001000,11
1001000,14
1001000,16
1001000,17
1001000,18
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,20
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,1
1001000,1
1001000,19
1001000,19
1001000,19
1001000,19
1001000,2
1001000,3
1001000,4
1001000,5
1001000,8
1001000,9
1001000,10
1001000,11
1001000,14
1001000,16
1001000,17
1001000,18
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,17
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,10
1001000,19
1001000,6
1001000,19
1001000,10
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,2
1001000,3
1001000,4
1001000,5
1001000,8
1001000,9
1001000,10
1001000,11
1001000,14
1001000,16
1001000,17
1001000,18
1001000,19
1001000,19
1001000,1
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,3
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,6
1001000,12
1001000,19
1001000,1
1001000,6
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,10
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,13
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,13
1001000,19
1001000,19
1001000,1
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,12
1001000,19
1001000,19
1001000,19
1001000,16
1001000,1
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
1001000,10
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,20
1001000,19
1001000,19
1001000,19
1001000,19
1001000,1
1001000,20
1001000,19
1001000,19
1001000,20
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,10
1001000,19
1001000,10
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,6
1001000,19
1001000,6
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,19
1001000,12
1001000,19
1001000,19
0,19
0,12
0,12
0,6
0,19
0,6
0,19
0,19
0,19
0,10
0,19
0,10
0,19
0,19
0,19
0,19
0,19
0,10
0,19
0,19
0,19
0,10
0,19
0,19
0,19
0,19
0,12
0,19
0,19
0,19
0,10
0,19
0,12
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,1
0,19
0,1
0,19
0,19
0,19
0,20
0,19
0,3
0,12
0,19
0,12
0,19
0,1
0,17
0,1
0,1
0,19
0,19
0,19
0,19
0,19
0,19
0,12
0,19
0,19
0,19
0,12
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,6
0,19
0,12
0,19
0,6
0,19
0,19
0,12
0,19
0,19
0,19
0,19
0,19
0,19
0,12
0,12
0,19
0,19
0,19
0,19
0,12
0,19
0,19
2,19
2,12
2,19
2,19
2,19
2,19
2,19
2,10
2,19
2,19
2,19
2,19
2,19
2,6
2,19
2,19
2,19
2,19
2,19
2,19
2,10
2,19
2,6
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,2
2,3
2,4
2,5
2,8
2,9
2,10
2,11
2,14
2,16
2,17
2,18
2,19
2,2
2,3
2,4
2,5
2,8
2,9
2,10
2,11
2,14
2,16
2,17
2,18
2,19
2,19
2,19
2,19
2,19
2,19
2,6
2,12
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,10
2,12
2,12
2,19
2,19
2,19
2,10
2,19
2,19
2,10
2,12
2,12
2,19
2,19
2,12
2,19
2,6
2,19
2,12
2,19
2,12
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,6
2,19
2,19
2,19
2,19
2,19
2,13
2,19
2,19
2,12
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
2,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,6
47048,2
47048,3
47048,4
47048,5
47048,8
47048,9
47048,10
47048,11
47048,14
47048,16
47048,17
47048,18
47048,19
47048,1
47048,19
47048,19
47048,12
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,1
47048,19
47048,12
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,12
47048,19
47048,19
47048,19
47048,10
47048,12
47048,19
47048,1
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,6
47048,19
47048,19
47048,12
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,10
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,12
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,17
47048,19
47048,3
47048,19
47048,3
47048,19
47048,12
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,6
47048,19
47048,1
47048,19
47048,4
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,12
47048,19
47048,19
47048,19
47048,19
47048,20
47048,19
47048,19
47048,2
47048,3
47048,4
47048,5
47048,8
47048,9
47048,10
47048,11
47048,14
47048,16
47048,17
47048,18
47048,19
47048,19
47048,19
47048,19
47048,19
47048,2
47048,12
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,6
47048,12
47048,19
47048,19
47048,1
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,10
47048,19
47048,19
47048,10
47048,12
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,16
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,12
47048,12
47048,12
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,7
47048,19
47048,17
47048,19
47048,12
47048,10
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,10
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,10
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,5
47048,10
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,19
47048,19
47048,12
47048,19
47048,19
47048,12
47048,10
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,6
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,1
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,10
47048,19
47048,19
47048,6
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,10
47048,19
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,12
47048,19
47048,12
47048,12
47048,19
47048,19
47048,6
47048,19
47048,19
47048,5
47048,10
47048,19
47048,5
47048,10
47048,19
47048,19
47048,19
47048,19
47048,1
47048,12
47048,19
47048,19
47048,19
47048,19
47048,19
47048,19
47048,6
47048,12
47048,19
47048,19
47048,19
47048,6
47048,12
47048,19
47048,12
47048,17
47048,19
47048,17
47048,19
47048,17
47048,19
47048,17
47048,19
47048,17
47048,19
47048,17
47048,19
47048,19
47048,19
47048,19
47048,17
47048,19
47048,19
47048,10
47048,17
47048,19
1235,19
1235,19
1235,19
1235,19
1235,12
1235,19
1235,19
1235,6
1235,19
1235,19
1235,19
1235,19
1235,19
1235,12
1235,19
1235,1
1235,17
1235,19
1235,19
1235,1
1235,19
1235,12
1235,1
1235,1
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1235,19
1234,19
1234,19
1234,1
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,12
1234,19
1234,19
1234,6
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,6
1234,19
1234,19
1234,6
1234,12
1234,19
1234,19
1234,1
1234,19
1234,12
1234,19
1234,12
1234,19
1234,19
1234,10
1234,19
1234,10
1234,10
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,6
1234,6
1234,12
1234,19
1234,12
1234,19
1234,19
1234,12
1234,19
1234,17
1234,2
1234,3
1234,4
1234,5
1234,8
1234,9
1234,10
1234,11
1234,14
1234,16
1234,17
1234,18
1234,19
1234,17
1234,19
1234,2
1234,3
1234,4
1234,5
1234,8
1234,9
1234,10
1234,11
1234,12
1234,14
1234,16
1234,17
1234,18
1234,2
1234,3
1234,4
1234,5
1234,8
1234,9
1234,10
1234,11
1234,14
1234,16
1234,17
1234,18
1234,19
1234,2
1234,3
1234,4
1234,5
1234,8
1234,9
1234,10
1234,11
1234,14
1234,16
1234,17
1234,18
1234,19
1234,2
1234,3
1234,4
1234,5
1234,8
1234,9
1234,10
1234,11
1234,14
1234,16
1234,17
1234,18
1234,19
1234,19
1234,19
1234,17
1234,19
1234,12
1234,19
1234,19
1234,19
1234,12
1234,12
1234,6
1234,6
1234,19
1234,19
1234,19
1234,6
1234,6
1234,6
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,10
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,7
1234,19
1234,19
1234,12
1234,19
1234,12
1234,12
1234,12
1234,12
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,1
1234,19
1234,12
1234,19
1234,19
1234,19
1234,1
1234,19
1234,10
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,6
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,17
1234,19
1234,19
1234,10
1234,10
1234,19
1234,10
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,12
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,10
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,6
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,1
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,12
1234,19
1234,19
1234,19
1234,12
1234,19
1234,12
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,1
1234,19
1234,19
1234,1
1234,19
1234,17
1234,19
1234,1
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,1
1234,19
1234,19
1234,19
1234,19
1234,19
1234,19
1234,12
1234,19
1234,19
1234,12
1234,6
1234,19
51324,19
51325,19
51325,12
51325,19
51326,19
51327,19
51328,19
51329,10
51329,12
51329,19
51330,19
51331,1
51331,12
51331,19
51332,19
51334,19
51335,20
51335,6
51335,19
51335,19
51335,20
51335,20
51336,10
51336,12
51336,19
51338,19
51338,12
51338,19
51339,12
51339,19
51340,19
51340,19
51341,12
51341,19
51342,19
51343,19
51344,6
51344,6
51344,19
51345,19
51346,19
51347,12
51347,19
51347,1
51347,12
51347,19
51348,19
51349,19
51350,12
51350,19
51352,19
51352,19
51353,12
51353,12
51353,19
51354,12
51354,12
51354,19
51355,19
51355,19
51356,19
51356,19
51357,19
51358,19
51359,1
51359,12
51360,19
51361,19
51361,19
51362,19
51362,12
51362,19
51363,19
51363,19
51364,12
51364,19
51365,12
51365,19
51366,1
51366,12
51366,19
51367,19
51367,12
51367,19
51368,19
51368,12
51368,19
51369,19
51369,12
51369,19
51370,12
51370,19
51371,19
51372,6
51372,12
51372,19
51372,6
51372,12
51372,19
51373,1
51373,7
51373,12
51373,19
51374,6
51374,12
51374,19
51375,12
51375,19
51376,12
51376,19
51377,12
51377,19
51378,6
51378,12
51378,19
51379,10
51379,12
51379,19
51380,19
51381,12
51381,19
51382,19
51383,19
51384,19
51384,12
51384,19
51385,19
51386,10
51386,6
51386,10
51386,19
51387,2
51387,3
51387,4
51387,5
51387,8
51387,9
51387,10
51387,11
51387,12
51387,14
51387,16
51387,17
51387,18
51387,19
51388,12
51388,6
51388,12
51388,19
51389,19
51390,3
51390,3
51390,19
51391,19
51392,1
51392,6
51393,2
51393,3
51393,4
51393,5
51393,8
51393,9
51393,10
51393,11
51393,14
51393,16
51393,17
51393,18
51393,2
51393,3
51393,4
51393,5
51393,8
51393,9
51393,10
51393,11
51393,12
51393,14
51393,16
51393,17
51393,18
51393,19
51394,19
51394,1
51394,6
51394,10
51394,19
51395,19
51395,6
51395,12
51395,19
51396,12
51397,12
51397,19
51398,1
51398,12
51398,17
51398,19
51399,19
51400,19
51400,19
51401,12
51401,19
51402,12
51402,12
51402,19
51403,19
51404,12
51404,19
51405,2
51405,3
51405,4
51405,5
51405,8
51405,9
51405,10
51405,11
51405,14
51405,16
51405,17
51405,18
51405,19
51406,16
51406,19
51407,6
51407,12
51407,19
51408,19
51409,19
51409,3
51409,19
51410,19
51411,19
51411,19
51412,19
51413,1
51413,10
51413,19
51414,19
51414,19
51416,12
51416,19
51417,16
51417,19
51418,19
51418,19
51419,1
51419,19
51420,12
51420,19
51421,12
51421,12
51421,19
51422,1
51422,1
51422,12
51422,19
51423,12
51424,2
51424,12
51424,19
51425,1
51425,6
51425,19
51426,10
51426,12
51426,19
51427,10
51427,19
51428,19
51429,19
51430,1
51430,19
51431,19
51432,19
51433,6
51433,10
51433,6
51433,10
51433,19
51434,10
51434,19
51435,12
51435,19
51435,7
51435,10
51435,12
51435,19
51436,12
51436,19
51437,6
51437,10
51437,6
51437,10
51437,12
51437,19
51438,19
51438,12
51438,19
51439,19
51440,10
51440,19
51441,6
51441,12
51442,19
51443,12
51443,19
51444,19
51445,1
51445,10
51445,1
51445,2
51445,3
51445,4
51445,5
51445,8
51445,9
51445,10
51445,11
51445,14
51445,16
51445,17
51445,18
51445,19
51446,12
51446,10
51446,12
51446,19
51447,12
51447,19
51448,6
51448,19
51449,10
51449,10
51449,19
51450,19
51450,6
51450,19
51452,19
51453,19
51453,19
51454,12
51454,19
51455,1
51455,19
51455,19
51455,19
51455,19
51455,2
51455,3
51455,4
51455,5
51455,8
51455,9
51455,10
51455,11
51455,14
51455,16
51455,17
51455,18
51455,19
51455,2
51455,3
51455,4
51455,5
51455,8
51455,9
51455,10
51455,11
51455,14
51455,16
51455,17
51455,18
51455,19
51455,4
51455,19
51455,12
51455,19
51455,12
51455,19
51455,19
51455,19
51455,19
